"","spam","to_multiple","from","cc","sent_email","image","attach","dollar","winner","inherit","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"269",0,"no","yes","no","no","no","no","no","no","no","no",27.217,402,"HTML","no","no","no",14,"small"
"270",0,"no","yes","no","yes","no","no","no","no","no","no",10.41,225,"HTML","yes","no","no",4,"small"
"271",0,"no","yes","yes","yes","no","no","no","no","no","no",7.015,227,"Plain","yes","no","no",0,"big"
"272",0,"yes","yes","yes","yes","no","no","no","no","no","no",23.237,527,"HTML","yes","no","no",0,"big"
"273",0,"no","yes","yes","yes","no","no","no","no","no","no",2.467,59,"HTML","yes","no","no",4,"small"
"274",0,"yes","yes","no","yes","no","yes","no","no","no","no",4.315,99,"Plain","no","no","no",0,"small"
"275",0,"no","yes","no","no","no","no","yes","no","no","no",12.441,224,"HTML","no","no","no",22,"small"
"276",0,"no","yes","no","no","no","no","no","no","no","no",7.117,121,"HTML","no","no","no",1,"small"
"277",0,"no","yes","no","no","no","no","no","no","no","no",10.233,169,"HTML","no","no","no",1,"small"
"278",0,"no","yes","no","no","no","no","no","no","no","no",6.841,116,"HTML","no","no","no",1,"small"
"279",0,"no","yes","no","no","no","no","yes","no","no","no",16.103,363,"HTML","no","yes","no",2,"small"
"280",0,"no","yes","no","no","no","no","no","no","no","no",8.481,228,"HTML","no","no","no",0,"small"
"281",0,"no","yes","no","no","no","no","yes","no","yes","no",7.767,192,"HTML","no","no","no",6,"small"
"282",0,"no","yes","no","no","no","no","yes","no","no","no",28.777,547,"HTML","no","yes","no",16,"small"
"283",0,"yes","yes","no","no","no","no","yes","no","no","no",2.645,43,"Plain","no","no","no",0,"small"
"284",0,"no","yes","no","no","no","no","no","no","no","no",15.867,253,"HTML","no","no","no",1,"small"
"285",0,"yes","yes","no","no","no","no","no","no","no","no",3.983,47,"Plain","no","no","no",0,"small"
"286",0,"yes","yes","yes","yes","yes","yes","no","no","no","no",6.91,217,"HTML","no","yes","no",11,"big"
"287",0,"no","yes","no","no","no","no","no","no","no","no",0.45,14,"Plain","no","no","no",0,"none"
"288",0,"yes","yes","no","no","no","no","no","no","no","no",0.453,20,"Plain","no","no","no",0,"small"
"289",0,"yes","yes","no","no","no","no","no","no","no","no",10.376,240,"HTML","no","no","no",5,"big"
"290",0,"yes","yes","no","no","no","yes","no","no","no","no",8.596,159,"HTML","no","no","no",0,"small"
"291",0,"yes","yes","no","no","no","yes","no","no","no","no",10.216,202,"HTML","no","no","no",2,"small"
"292",0,"no","yes","no","yes","no","no","no","no","no","no",2.612,48,"HTML","yes","no","no",0,"small"
"293",0,"no","yes","no","no","no","no","no","no","no","no",2.777,82,"HTML","no","no","no",5,"small"
"294",0,"no","yes","no","no","no","no","no","no","no","no",15.918,254,"HTML","no","no","no",1,"small"
"295",0,"no","yes","no","no","no","no","yes","no","no","no",8.55,150,"HTML","no","yes","no",12,"small"
"296",0,"no","yes","no","yes","no","no","no","no","no","no",0.193,7,"HTML","no","no","no",0,"none"
"297",0,"yes","yes","no","yes","no","no","no","no","no","no",0.43,13,"HTML","no","no","no",0,"none"
"298",0,"no","yes","no","no","no","no","no","no","no","no",6.855,116,"HTML","no","no","no",1,"small"
"299",0,"no","yes","no","no","no","no","no","no","no","no",0.201,8,"Plain","yes","no","no",2,"none"
"300",0,"no","yes","yes","no","no","yes","no","no","no","no",1.765,44,"Plain","no","no","no",0,"big"
"301",0,"no","yes","no","yes","no","no","no","no","no","no",0.215,6,"Plain","yes","no","no",0,"none"
"302",0,"no","yes","no","yes","no","no","no","no","no","no",0.068,6,"Plain","yes","no","no",0,"none"
"303",0,"no","yes","no","yes","no","no","no","no","no","no",3.931,125,"HTML","yes","no","no",2,"small"
"304",0,"no","yes","no","no","no","no","no","no","no","no",4.755,135,"HTML","no","no","no",1,"small"
"305",0,"yes","yes","no","no","no","no","no","no","no","no",1.011,38,"Plain","no","no","no",0,"none"
"306",0,"no","yes","no","no","no","no","no","no","no","no",2.605,53,"HTML","no","no","no",2,"small"
"307",0,"no","yes","no","no","no","no","yes","no","no","no",11.64,176,"HTML","no","no","no",18,"small"
"308",0,"no","yes","yes","yes","no","no","no","no","no","no",9.277,242,"HTML","yes","yes","no",22,"small"
"309",0,"no","yes","no","no","no","no","no","no","no","yes",1.066,29,"Plain","no","no","no",1,"small"
"310",0,"no","yes","no","no","no","no","no","no","no","yes",0.985,27,"Plain","no","yes","no",3,"none"
"311",0,"no","yes","no","yes","no","no","no","no","no","no",0.997,28,"HTML","yes","no","no",0,"small"
"312",0,"no","yes","no","yes","no","no","no","no","no","no",10.843,258,"HTML","yes","no","no",2,"small"
"313",0,"no","yes","yes","yes","no","yes","no","no","no","no",0.184,10,"Plain","no","no","no",0,"none"
"314",0,"no","yes","no","no","no","no","no","no","no","no",6.645,169,"HTML","no","no","no",0,"small"
"315",0,"no","yes","no","no","no","no","no","no","no","no",13.008,194,"Plain","no","no","no",0,"big"
"316",0,"no","yes","no","no","no","no","yes","no","yes","no",9.774,233,"HTML","no","no","no",7,"small"
"317",0,"no","yes","no","no","no","no","yes","no","no","no",40.329,481,"HTML","no","no","no",10,"small"
"318",0,"yes","yes","no","no","no","no","no","no","no","no",4.462,85,"Plain","no","no","no",0,"small"
"319",0,"no","yes","no","no","no","no","no","no","no","no",16.045,261,"HTML","no","no","no",36,"small"
"320",0,"yes","yes","no","no","no","no","no","yes","yes","no",10.509,141,"Plain","no","no","no",0,"small"
"321",0,"no","yes","no","yes","no","no","no","no","no","no",47.967,1416,"HTML","no","no","no",38,"big"
"322",0,"no","yes","no","yes","no","no","no","no","no","no",0.686,12,"HTML","yes","no","no",0,"small"
"323",0,"yes","yes","no","no","no","no","no","no","no","no",28.523,374,"Plain","no","no","no",2,"big"
"324",0,"yes","yes","yes","no","no","no","no","yes","no","no",6.29,110,"Plain","no","no","no",0,"small"
"325",0,"yes","yes","no","no","no","no","no","no","no","no",0.663,11,"Plain","no","no","no",0,"none"
"326",0,"yes","yes","no","no","no","no","no","no","no","no",7.995,111,"Plain","no","no","no",0,"small"
"327",0,"yes","yes","no","no","no","no","no","no","no","no",7.491,106,"Plain","no","no","no",0,"small"
"328",0,"yes","yes","no","yes","no","no","no","no","no","no",93.4,2165,"HTML","no","no","no",148,"big"
"329",0,"no","yes","no","no","no","no","yes","no","no","no",10.468,175,"HTML","no","yes","no",14,"small"
"330",0,"yes","yes","no","no","no","no","no","no","no","no",0.542,17,"Plain","no","no","no",0,"small"
"331",0,"yes","yes","no","no","no","no","yes","no","no","no",15.987,213,"Plain","no","yes","no",8,"small"
"332",0,"no","yes","no","yes","no","no","no","no","no","no",9.922,154,"Plain","yes","no","no",1,"big"
"333",0,"yes","yes","no","yes","no","no","no","no","no","no",0.834,21,"HTML","no","no","no",0,"none"
"334",0,"no","yes","no","no","no","no","no","no","no","no",15.281,212,"Plain","no","no","no",0,"none"
"335",0,"no","yes","no","no","no","no","yes","no","no","no",9.304,310,"HTML","no","no","no",3,"small"
"336",0,"yes","yes","no","yes","no","no","no","no","no","no",1.203,17,"Plain","no","no","no",0,"none"
"337",0,"no","yes","no","yes","no","no","no","no","no","no",4.742,110,"HTML","yes","no","no",6,"small"
"338",0,"yes","yes","no","yes","no","no","no","no","no","no",4.924,117,"HTML","no","no","no",6,"small"
"339",0,"yes","yes","no","yes","no","no","no","no","no","no",23.342,410,"HTML","yes","no","no",0,"small"
"340",0,"yes","yes","yes","no","no","yes","no","no","no","no",3.889,59,"Plain","no","no","no",0,"big"
"341",0,"no","yes","yes","yes","no","no","no","no","no","no",5.872,77,"Plain","yes","no","no",6,"small"
"342",0,"no","yes","no","no","yes","yes","no","no","no","no",7.537,213,"HTML","no","no","no",5,"small"
"343",0,"no","yes","no","no","no","no","yes","no","no","no",11.961,181,"HTML","no","yes","no",16,"small"
"344",0,"no","yes","no","no","no","no","yes","no","no","no",2.061,49,"Plain","no","no","no",1,"small"
"345",0,"no","yes","no","no","no","no","yes","no","no","no",2.099,49,"Plain","no","no","no",1,"small"
"346",0,"no","yes","no","no","no","no","yes","no","no","no",2.429,56,"Plain","no","no","no",1,"small"
"347",0,"no","yes","no","no","no","no","no","no","no","no",4.22,105,"HTML","no","no","no",1,"small"
"348",0,"no","yes","no","no","no","no","no","no","no","no",7.812,223,"HTML","no","no","no",0,"small"
"349",0,"no","yes","no","no","no","no","yes","no","yes","no",7.69,186,"HTML","no","no","no",5,"small"
"350",0,"no","yes","no","yes","no","no","no","no","no","no",4.866,101,"HTML","yes","no","no",8,"small"
"351",0,"no","yes","no","no","no","no","yes","no","no","no",34.117,516,"HTML","no","no","no",24,"small"
"352",0,"yes","yes","no","no","no","no","no","no","no","no",9.023,120,"Plain","no","no","no",0,"small"
"353",0,"yes","yes","no","no","yes","yes","no","no","no","no",22.881,309,"Plain","no","no","no",2,"small"
"354",0,"yes","yes","no","no","no","no","no","no","no","no",8.849,142,"Plain","yes","no","no",0,"big"
"355",0,"no","yes","no","no","no","no","yes","no","no","no",1.632,61,"Plain","no","no","no",1,"big"
"356",0,"no","yes","no","yes","no","no","no","no","no","no",12.473,200,"Plain","yes","no","no",2,"big"
"357",0,"no","yes","no","no","no","no","yes","no","no","no",2.651,96,"Plain","yes","no","no",2,"big"
"358",0,"no","yes","yes","yes","no","no","yes","no","no","no",7.87,253,"HTML","yes","no","no",8,"big"
"359",0,"no","yes","no","yes","no","no","no","no","no","no",1.002,31,"HTML","yes","no","no",0,"small"
"360",0,"no","yes","no","no","no","no","yes","no","no","no",12.448,191,"HTML","no","yes","no",20,"small"
"361",0,"no","yes","no","yes","no","no","no","no","no","no",9.794,197,"HTML","yes","no","no",10,"small"
"362",0,"no","yes","no","yes","no","no","no","no","no","no",0.628,17,"HTML","no","no","no",0,"none"
"363",0,"no","yes","yes","yes","no","no","yes","no","no","no",8.968,294,"HTML","yes","no","no",8,"big"
"364",0,"no","yes","no","no","no","no","no","no","no","no",4.917,119,"HTML","no","no","no",0,"big"
"365",0,"no","yes","no","no","no","no","no","no","no","no",24.279,455,"HTML","no","no","no",2,"small"
"366",0,"no","yes","no","no","no","no","yes","no","no","no",2.084,49,"Plain","no","no","no",1,"small"
"367",0,"no","yes","no","no","no","no","yes","no","no","no",2.082,49,"Plain","no","no","no",1,"small"
"368",0,"no","yes","no","no","no","no","yes","no","no","no",2.086,49,"Plain","no","no","no",1,"small"
"369",0,"no","yes","no","no","no","no","yes","no","no","no",2.126,50,"Plain","no","no","no",1,"small"
"370",0,"no","yes","no","yes","no","no","no","no","no","no",6.954,142,"HTML","yes","no","no",0,"small"
"371",0,"no","yes","no","no","no","no","no","no","no","no",6.492,139,"HTML","no","no","no",1,"small"
"372",0,"no","yes","no","no","no","no","no","no","no","no",16.946,346,"HTML","no","no","no",20,"big"
"373",0,"yes","yes","no","yes","no","yes","no","no","no","no",1.857,37,"HTML","no","no","no",0,"none"
"374",0,"no","yes","yes","yes","no","no","no","no","no","no",3.07,65,"HTML","yes","no","no",0,"small"
"375",0,"no","yes","no","yes","no","no","no","no","no","no",0.493,13,"HTML","no","no","no",0,"none"
"376",0,"no","yes","no","yes","no","no","no","no","no","no",1.234,33,"HTML","yes","no","no",0,"small"
"377",0,"no","yes","yes","no","no","yes","no","no","no","no",5.703,112,"Plain","no","no","no",0,"small"
"378",0,"no","yes","no","yes","no","no","no","no","no","no",3.368,58,"HTML","no","no","no",0,"small"
"379",0,"yes","yes","no","yes","no","no","no","no","no","no",2.883,58,"HTML","no","no","no",0,"none"
"380",0,"yes","yes","no","no","no","no","no","no","no","no",2.895,45,"Plain","no","yes","no",2,"small"
"381",0,"no","yes","no","no","no","no","no","no","no","no",8.443,119,"HTML","no","no","no",1,"small"
"382",0,"no","yes","no","no","no","no","no","no","no","no",8.652,145,"HTML","no","no","no",3,"small"
"383",0,"no","yes","no","no","no","no","yes","no","no","no",11.647,179,"HTML","no","yes","no",12,"small"
"384",0,"no","yes","no","no","no","no","no","no","no","no",9.357,151,"HTML","no","no","no",1,"small"
"385",0,"no","yes","no","no","no","no","no","no","no","no",9.356,151,"HTML","no","no","no",1,"small"
"386",0,"no","yes","no","no","no","no","no","no","no","no",9.358,151,"HTML","no","no","no",1,"small"
"387",0,"no","yes","no","no","no","no","no","no","no","no",9.357,151,"HTML","no","no","no",1,"small"
"388",0,"no","yes","no","no","no","no","no","no","no","no",3.708,100,"HTML","no","no","no",0,"small"
"389",0,"no","yes","no","no","no","no","no","no","no","no",5.507,122,"HTML","no","no","no",0,"small"
"390",0,"no","yes","no","no","no","no","no","no","no","no",55.234,899,"HTML","no","no","no",1,"small"
"391",0,"no","yes","yes","yes","no","no","no","no","no","no",25.176,714,"Plain","yes","no","no",1,"small"
"392",0,"no","yes","no","no","no","no","yes","no","yes","no",9.702,229,"HTML","no","no","no",6,"small"
"393",0,"no","yes","no","no","no","no","no","no","no","no",26.934,378,"HTML","no","no","no",10,"small"
"394",0,"no","yes","no","yes","no","no","no","no","no","no",2.286,66,"HTML","yes","no","no",1,"small"
"395",0,"yes","yes","no","yes","no","no","no","no","no","no",3.028,84,"HTML","no","no","no",4,"small"
"396",0,"no","yes","no","yes","no","no","no","no","no","no",8.67,203,"HTML","no","no","no",4,"small"
"397",0,"no","yes","no","yes","no","no","no","no","no","no",5.995,142,"HTML","yes","no","no",0,"small"
"398",0,"no","yes","yes","yes","no","no","no","no","no","no",4.829,128,"HTML","yes","no","no",8,"small"
"399",0,"no","yes","no","yes","no","no","no","no","no","no",0.668,18,"HTML","no","no","no",2,"none"
"400",0,"no","yes","no","yes","no","no","no","no","no","no",14.765,338,"HTML","yes","no","no",6,"small"
"401",0,"no","yes","yes","yes","no","no","no","no","no","no",6.486,164,"HTML","yes","no","no",10,"small"
"402",0,"no","yes","yes","yes","no","no","yes","no","no","no",10.259,259,"HTML","yes","no","no",12,"small"
"403",0,"no","yes","no","yes","no","no","no","no","no","no",14.333,335,"HTML","yes","no","no",0,"big"
"404",0,"yes","yes","no","no","no","no","yes","no","no","no",70.101,916,"Plain","no","no","no",0,"big"
"405",0,"no","yes","no","yes","no","no","no","no","no","no",0.335,10,"Plain","no","no","no",2,"none"
"406",0,"no","yes","yes","yes","no","no","yes","no","no","no",19.071,466,"HTML","yes","no","no",14,"small"
"407",0,"no","yes","no","yes","no","no","no","no","no","no",0.073,4,"Plain","yes","no","no",2,"none"
"408",0,"no","yes","yes","yes","no","no","yes","no","no","no",22.347,555,"HTML","yes","no","no",16,"small"
"409",0,"no","yes","no","no","no","no","no","no","no","yes",10.366,198,"HTML","no","no","no",1,"big"
"410",0,"no","yes","no","no","no","no","yes","no","no","no",8.828,148,"HTML","no","yes","no",12,"small"
"411",0,"no","yes","no","no","no","no","yes","no","no","no",17.549,124,"HTML","no","no","no",4,"small"
"412",0,"no","yes","no","no","no","no","no","no","no","no",0.223,12,"Plain","no","no","no",0,"none"
"413",0,"no","yes","yes","yes","no","no","no","no","no","no",9.896,189,"HTML","yes","no","no",0,"small"
"414",0,"yes","yes","no","yes","no","no","no","no","no","no",6.813,184,"HTML","yes","no","no",0,"small"
"415",0,"yes","yes","yes","no","no","no","no","no","no","no",1.035,24,"Plain","no","yes","no",0,"small"
"416",0,"no","yes","no","yes","no","no","no","no","no","no",12.517,327,"HTML","yes","no","no",5,"small"
"417",0,"no","yes","no","yes","no","no","no","no","no","no",3.951,78,"HTML","yes","no","no",0,"small"
"418",0,"no","yes","yes","yes","no","no","no","no","no","no",1.34,32,"HTML","yes","no","no",0,"small"
"419",0,"no","yes","yes","yes","no","no","no","no","no","no",3.156,78,"HTML","yes","no","no",0,"small"
"420",0,"no","yes","no","no","no","no","yes","no","no","no",161.051,3522,"HTML","no","no","no",1203,"big"
"421",0,"no","yes","no","no","no","no","no","no","no","no",8.88,147,"HTML","no","no","no",3,"small"
"422",0,"no","yes","no","no","no","no","no","no","no","no",1.389,10,"HTML","no","no","no",0,"none"
"423",0,"no","yes","no","no","no","no","yes","no","yes","no",7.723,189,"HTML","no","no","no",5,"small"
"424",0,"no","yes","no","no","no","no","no","no","no","no",9.313,156,"HTML","no","no","no",1,"small"
"425",0,"no","yes","no","no","no","no","no","no","no","no",4.114,87,"HTML","no","yes","no",11,"small"
"426",0,"yes","yes","no","no","no","no","no","no","no","no",7.404,152,"HTML","yes","no","no",4,"small"
"427",0,"no","yes","no","yes","no","no","no","no","no","no",0.818,26,"Plain","yes","no","no",1,"small"
"428",0,"no","yes","yes","yes","no","no","no","no","no","no",4.766,117,"HTML","yes","no","no",0,"small"
"429",0,"no","yes","yes","yes","no","no","no","no","no","no",5.322,129,"HTML","yes","no","no",0,"small"
"430",0,"no","yes","no","yes","no","no","no","no","no","no",2.954,86,"HTML","yes","no","no",0,"small"
"431",0,"no","yes","no","yes","no","no","no","no","no","no",6.051,156,"HTML","yes","no","no",0,"small"
"432",0,"no","yes","yes","yes","no","no","yes","no","no","no",7.178,155,"HTML","yes","no","no",2,"small"
"433",0,"no","yes","yes","yes","no","no","yes","no","no","no",10.968,241,"HTML","yes","no","no",5,"small"
"434",0,"no","yes","no","yes","no","no","no","no","no","no",9.452,211,"HTML","yes","no","no",0,"small"
"435",0,"no","yes","no","no","no","no","yes","no","no","no",16.697,561,"HTML","no","no","no",3,"small"
"436",0,"yes","yes","no","yes","no","no","no","no","no","no",68.562,1632,"HTML","yes","no","no",4,"small"
"437",0,"no","yes","no","no","no","no","no","no","no","yes",17.378,503,"HTML","no","no","no",2,"small"
"438",0,"no","yes","yes","yes","yes","yes","no","no","no","no",30.084,880,"Plain","yes","no","no",1,"small"
"439",0,"no","yes","no","no","no","no","yes","no","yes","no",7.55,186,"HTML","no","no","no",5,"small"
